	767	7	3	2	2	2	3
	768	7	2	2	1	2	3
	769	5	3	1	1	1	3
	770	7	3	2	1	2	2
	771	7	2	2	1	1	2
	772	7	3	1	2	2	3
	773	7	3	2	1	1	3
	774	5	2	1	2	1	2
	775	7	3	1	1	2	3
	776	7	2	1	1	2	3
	777	5	3	1	2	2	3
	778	6	3	1	2	1	3
	779	5	3	2	1	2	2
	780	6	3	2	2	1	3
	781	5	2	2	1	2	3
	782	5	3	1	2	1	3
	783	6	3	2	1	2	3
	784	5	2	2	2	1	2
	785	7	3	1	1	1	3
	786	5	3	2	2	2	3
	787	7	3	2	2	1	3
	788	7	2	2	1	2	3
	789	6	3	2	2	1	2
	790	5	3	2	2	1	2
	791	5	3	2	1	2	3
	792	6	2	2	1	1	2
	793	6	2	2	1	2	3
	794	6	3	2	1	1	2
	795	5	2	2	1	1	3
	796	7	3	2	2	1	3
	797	6	2	1	1	2	3
	798	6	3	2	2	2	3
	799	7	2	1	2	1	3
	800	6	3	1	1	2	2
	801	6	3	2	1	1	3
	802	6	3	1	1	2	3
	803	7	3	1	1	2	3
	804	6	2	1	1	2	2
	805	6	2	2	1	2	3
	806	7	3	1	1	2	3
	807	7	3	2	2	1	3
	808	6	3	2	1	1	3
	809	5	2	1	2	1	2
	810	7	3	1	1	2	2
	811	5	3	2	1	2	3
	812	6	3	2	1	2	3
	813	7	3	2	1	2	3
	814	7	3	2	1	2	3
	815	5	3	1	2	1	3
	816	7	3	2	2	2	3
	817	5	3	1	1	2	3
	818	7	2	2	1	1	3
	819	5	3	2	1	1	3
	820	5	3	1	2	1	2
	821	7	2	2	2	2	2
	822	6	3	2	1	2	2
	823	7	3	2	1	2	3
	824	5	3	2	2	1	3
	825	6	2	2	1	2	2
	826	6	2	2	2	1	2
	827	7	3	2	1	2	3
	828	6	3	1	2	2	2
	829	6	2	1	1	1	3
	830	6	3	1	1	1	3
	831	5	2	1	1	2	3
	832	5	3	1	1	2	3
	833	5	3	1	1	1	3
	834	6	3	2	1	2	3
	835	5	2	1	1	1	3
	836	7	3	2	2	1	3
	837	5	2	2	1	2	3
	838	7	2	2	1	1	3
	839	5	2	2	2	1	3
	840	5	2	2	2	2	2
	841	6	3	2	1	2	3
	842	6	3	1	1	1	3
	843	7	2	1	1	1	2
	844	7	2	2	1	1	3
	845	5	3	2	1	2	3
	846	5	3	1	1	2	3
	847	7	3	2	1	1	3
	848	7	2	2	2	2	3
	849	7	2	2	1	2	2
	850	7	2	1	1	2	2
	851	5	3	1	1	2	3
	852	5	3	2	2	1	3
	853	5	3	2	1	2	2
	854	6	3	2	2	2	3
	855	5	3	1	1	1	3
	856	7	3	2	1	2	3
	857	6	3	2	1	1	3
	858	6	3	2	1	1	3
	859	7	2	1	1	1	3
	860	7	2	1	2	2	3
	861	6	3	1	1	1	3
	862	7	3	1	2	2	3
	863	6	3	1	1	1	3
	864	7	2	2	1	2	2
	865	6	2	1	1	2	3
	866	6	3	1	1	2	3
	867	6	3	2	2	1	3
	868	5	2	1	2	2	3
	869	7	3	1	2	2	3
	870	5	2	1	1	1	2
	871	6	3	1	1	2	3
	872	7	3	2	2	2	3
	873	7	3	1	1	2	2
	874	6	2	2	1	1	3
	875	6	3	2	1	1	2
	876	6	3	2	2	2	3
	877	5	2	1	1	1	3
	878	6	3	2	2	2	2
	879	5	2	2	2	2	3
	880	5	3	2	2	2	2
	881	6	3	2	2	2	3
	882	5	2	2	2	1	2
	883	5	3	2	1	2	3
	884	6	2	2	1	2	3
	885	5	3	2	1	2	2
	886	5	3	2	2	1	2
	887	5	3	1	1	2	3
	888	6	2	2	1	2	3
	889	6	3	1	1	1	2
	890	6	3	2	2	1	2
	891	7	2	1	1	2	2
	892	6	2	2	2	1	3
	893	7	2	2	2	2	3
	894	5	3	2	2	2	3
	895	6	3	1	2	2	3
	896	6	2	1	1	2	3
	897	5	2	2	1	2	3
	898	5	3	1	2	1	3
	899	6	3	1	1	2	3
	900	5	3	1	1	2	3
	901	5	2	2	1	1	3
	902	6	3	1	1	2	2
	903	7	2	1	2	2	3
	904	6	3	2	2	1	3
	905	5	2	2	2	2	3
	906	7	2	2	1	1	3
	907	7	2	2	2	2	3
	908	7	3	2	2	1	3
	909	5	3	2	1	1	2
	910	6	3	1	1	2	3
	911	7	3	2	1	2	3
	912	6	3	1	2	2	3
	913	5	3	2	1	1	2
	914	5	2	2	2	2	3
	915	7	3	2	2	2	3
	916	6	3	1	1	1	2
	917	6	3	2	2	1	3
	918	7	3	1	2	2	3
	919	6	2	1	1	2	3
	920	7	3	2	1	2	2
	921	5	3	1	1	1	3
	922	6	3	2	2	1	3
	923	5	2	2	1	2	2
	924	5	3	1	2	1	3
	925	7	3	1	1	2	3
	926	7	3	2	2	2	3
	927	6	3	1	1	2	3
	928	7	3	2	1	2	2
	929	6	2	2	1	1	3
	930	6	3	2	1	1	3
	931	7	3	1	1	2	3
	932	5	3	2	2	2	3
	933	7	3	1	2	2	3
	934	5	2	1	2	2	3
	935	6	3	2	1	1	3
	936	6	3	1	1	1	2
	937	7	3	2	1	2	2
	938	6	2	1	2	1	3
	939	6	2	2	1	2	3
	940	5	3	2	2	1	3
	941	6	3	2	2	2	3
	942	5	2	2	1	2	3
	943	7	2	2	1	1	3
	944	7	3	1	1	2	2
	945	7	3	2	1	2	3
	946	5	2	2	1	2	3
	947	7	2	1	1	2	3
	948	5	3	2	1	2	3
	949	5	3	2	1	2	2
	950	6	3	1	1	1	3
	951	7	3	2	1	2	3
	952	5	3	1	2	1	3
	953	7	3	1	2	2	2
	954	5	3	2	2	2	3
	955	5	2	2	1	2	2
	956	5	2	2	2	2	3
	957	5	3	2	1	2	3
	958	7	3	2	1	1	3
	959	7	3	2	2	1	2
	960	6	2	1	1	2	3
	961	6	3	2	1	1	3
	962	5	2	2	1	1	3
	963	7	3	2	1	1	3
	964	5	2	1	1	2	3
	965	5	3	2	1	1	2
	966	5	3	1	1	1	3
	967	6	2	2	2	1	3
	968	7	2	2	2	2	3
	969	5	2	2	1	2	3
	970	6	3	1	1	2	2
	971	7	3	2	1	1	2
	972	5	3	1	2	2	3
	973	5	2	2	1	1	3
	974	5	2	2	2	2	3
	975	7	2	2	1	2	2
	976	7	3	2	1	2	3
	977	6	3	2	1	2	3
	978	6	3	2	1	1	2
	979	7	2	2	1	2	2
	980	5	2	2	1	2	2
	981	7	3	2	1	1	3
	982	6	2	1	2	1	3
	983	6	3	2	1	1	3
	984	7	3	2	1	2	2
	985	7	3	2	1	2	3
	986	7	3	1	1	2	3
	987	6	3	2	2	2	3
	988	6	3	2	1	2	3
	989	7	3	2	1	2	2
	990	7	3	1	1	2	3
	991	5	3	1	1	2	2
	992	7	3	2	2	2	3
	993	5	3	2	2	2	2
	994	5	3	2	1	2	3
	995	7	2	2	1	2	3
	996	7	3	2	2	1	2
	997	6	2	2	1	1	3
	998	5	2	2	1	2	3
	999	5	3	1	1	2	3
	1000	6	3	2	2	1	3
	1001	5	3	2	1	2	2
	1002	6	3	2	1	1	3
	1003	5	3	2	2	2	2
	1004	5	3	1	2	2	3
	1005	6	3	2	2	2	2
	1006	5	3	2	1	2	3
	1007	5	3	2	1	1	3
	1008	5	2	2	1	2	3
	1009	5	3	1	2	2	3
	1010	6	3	1	1	2	3
	1011	5	3	2	2	2	3
	1012	6	3	2	1	2	3
	1013	6	3	1	2	1	3
	1014	5	2	2	1	2	3
	1015	7	3	2	2	1	3
	1016	5	3	2	1	2	3
	1017	5	3	1	2	1	3
	1018	6	3	2	1	2	3
	1019	7	2	2	2	2	3
	1020	7	2	1	1	1	2
	1021	5	3	1	2	2	3
	1022	7	2	2	1	1	3
	1023	6	3	1	1	2	3
	1024	5	3	2	2	2	2
	1025	5	3	1	1	1	2
	1026	5	2	2	1	1	3
	1027	6	2	2	1	1	3
	1028	6	3	2	2	2	3
	1029	6	3	2	2	1	3
	1030	6	3	1	2	2	3
	1031	6	3	2	2	2	3
	1032	7	3	2	2	2	3
	1033	5	2	1	1	1	2
	1034	6	2	1	1	2	3
	1035	6	3	2	2	2	2
	1036	7	3	1	2	2	2
	1037	7	3	1	1	2	3
	1038	6	3	2	1	2	3
	1039	5	2	2	2	2	2
	1040	7	3	2	1	1	3
	1041	6	2	2	1	2	3
	1042	5	2	2	2	1	2
	1043	5	2	2	2	2	3
	1044	5	3	1	2	2	2
	1045	6	2	1	1	2	3
	1046	7	3	2	1	1	2
	1047	5	3	2	1	2	2
	1048	5	3	2	1	2	3
	1049	5	3	1	2	1	3
	1050	6	2	2	1	2	3
	1051	7	2	1	1	2	3
	1052	6	3	1	2	2	2
	1053	6	3	2	2	2	2
	1054	5	2	2	1	1	3
	1055	5	2	2	1	2	3
	1056	5	3	1	1	2	3
	1057	5	3	2	2	2	2
	1058	6	2	2	1	1	2
	1059	7	2	1	1	2	2
	1060	5	2	1	1	1	3
	1061	6	3	2	2	2	2
	1062	5	3	2	2	2	3
	1063	6	3	1	2	2	2
	1064	7	3	1	1	1	2
	1065	5	3	2	2	2	3
	1066	7	2	2	1	2	3
	1067	5	3	2	1	2	2
	1068	6	2	1	1	1	3
	1069	7	3	1	2	1	3
	1070	7	3	2	2	2	3
	1071	7	3	2	1	2	2
	1072	5	3	2	1	2	3
	1073	5	3	1	1	1	3
	1074	7	3	2	1	2	3
	1075	5	3	1	1	2	3
	1076	5	3	2	2	2	3
	1077	5	3	1	1	1	3
	1078	7	3	2	2	1	2
	1079	7	3	2	2	1	2
	1080	6	2	1	1	2	2
	1081	6	3	2	1	2	3
	1082	6	2	1	2	2	3
	1083	6	3	2	2	1	3
	1084	6	3	2	2	2	3
	1085	6	2	2	1	2	3
	1086	7	3	2	1	2	3
	1087	7	3	2	2	1	3
	1088	7	3	2	1	2	3
	1089	6	3	2	1	2	2
	1090	7	3	2	2	2	3
	1091	5	3	2	2	2	2
	1092	5	2	2	1	1	3
	1093	6	2	2	1	2	3
	1094	5	3	2	1	2	2
	1095	5	2	2	1	2	2
	1096	5	3	2	2	1	3
	1097	7	2	2	1	2	3
	1098	5	2	2	1	2	3
	1099	6	3	1	2	2	3
	1100	5	3	2	1	1	3
	1101	7	3	2	2	2	2
	1102	5	3	2	1	1	3
	1103	5	3	2	1	2	3
	1104	5	3	2	1	1	2
	1105	5	3	2	1	2	3
	1106	7	3	2	1	1	3
	1107	5	3	2	1	2	3
	1108	7	3	2	1	2	2
	1109	7	3	1	2	2	3
	1110	5	3	2	2	2	2
	1111	6	3	1	1	2	3
	1112	6	3	1	1	2	2
	1113	7	3	1	2	1	3
	1114	5	3	1	1	2	3
	1115	6	3	2	1	2	3
	1116	6	3	2	1	1	2
	1117	7	2	1	1	2	2
	1118	5	2	1	1	1	2
	1119	6	2	2	1	2	3
************************************************************************
RESOURCECOSTS:
      t       R 1       R 2       R 3       R 4       R 5       R 6       N 1       N 2       N 3       N 4
	0	150.02	125.21	200.12	350.63	224.59	300.03	125.17	849.86	1.40	14.01
	1	150.03	124.87	200.02	350.44	225.29	300.06	124.84	851.50	1.39	14.02
	2	150.05	125.24	199.88	350.45	224.96	300.10	125.34	851.00	1.40	14.01
	3	150.06	125.28	200.18	350.79	224.63	300.13	124.63	849.75	1.40	13.98
	4	150.08	124.81	200.41	349.67	224.58	300.16	125.01	854.21	1.40	14.01
	5	187.62	124.74	200.58	349.84	224.67	375.24	124.70	851.48	1.40	14.01
	6	187.64	125.15	200.25	350.03	225.12	375.28	125.11	850.92	1.40	13.99
	7	150.13	125.35	200.03	349.76	224.88	300.26	124.81	851.30	1.40	14.01
	8	150.15	125.32	200.38	350.42	225.06	300.29	125.54	850.84	1.40	13.97
	9	150.16	124.83	200.04	350.26	224.64	300.32	124.63	850.42	1.40	14.00
	10	150.18	124.92	200.35	350.94	224.79	300.35	125.20	848.95	1.40	13.99
	11	150.19	125.15	200.44	349.91	225.38	300.39	125.49	851.12	1.40	14.03
	12	187.76	125.25	200.18	349.93	224.88	375.52	124.88	849.09	1.40	14.02
	13	187.78	125.28	200.13	350.39	225.87	375.56	124.49	849.94	1.40	14.03
	14	150.24	125.15	199.89	350.33	224.96	300.48	125.41	850.75	1.40	14.00
	15	150.26	125.13	200.44	350.37	225.44	300.52	125.44	847.77	1.40	14.04
	16	150.27	125.21	200.72	350.86	225.52	300.55	124.64	849.58	1.40	14.04
	17	150.29	125.04	200.26	350.74	225.39	300.58	125.09	847.75	1.40	14.03
	18	150.31	125.17	200.06	350.49	225.77	300.61	125.33	849.20	1.40	14.00
	19	187.90	124.96	200.36	351.10	225.49	375.81	124.80	850.26	1.40	14.03
	20	187.92	125.25	200.85	350.49	225.28	375.85	125.41	852.08	1.40	14.02
	21	150.36	125.00	200.59	350.40	224.79	300.71	125.05	850.53	1.41	14.01
	22	150.37	125.28	199.81	351.17	225.88	300.74	125.12	853.00	1.40	14.00
	23	150.39	125.39	200.61	349.80	225.48	300.77	125.21	847.94	1.40	14.03
	24	150.40	125.10	200.58	349.84	225.60	300.81	124.92	851.67	1.40	14.01
	25	150.42	125.23	200.46	350.80	224.76	300.84	124.97	850.08	1.40	13.99
	26	188.04	125.20	200.65	350.80	225.75	376.09	125.48	848.02	1.40	14.01
	27	188.06	125.23	200.24	350.80	225.88	376.13	125.20	850.73	1.40	14.03
	28	150.47	125.02	200.79	350.80	224.88	300.94	125.09	848.92	1.40	14.02
	29	150.48	125.27	200.24	349.75	225.35	300.97	125.27	849.96	1.40	13.97
	30	150.50	124.75	200.41	350.61	225.75	301.00	125.14	849.49	1.40	14.02
	31	150.52	125.44	200.33	351.11	225.38	301.03	125.46	852.93	1.40	14.01
	32	150.53	125.45	200.69	351.20	225.33	301.07	125.02	849.98	1.40	14.01
	33	188.19	125.64	200.75	350.25	225.28	376.37	125.13	849.16	1.40	14.03
	34	188.21	125.25	200.79	350.40	225.48	376.41	126.03	852.08	1.40	14.06
	35	150.58	125.34	200.17	349.95	225.43	301.16	125.12	850.01	1.40	14.03
	36	150.60	125.43	200.00	351.75	226.17	301.20	125.10	851.30	1.40	14.05
	37	150.61	125.37	200.52	350.05	225.59	301.23	124.89	852.07	1.41	14.03
	38	150.63	125.27	200.50	351.67	225.78	301.26	124.92	850.42	1.41	14.04
	39	150.65	125.44	200.26	350.60	225.42	301.29	125.19	852.10	1.40	14.00
	40	188.33	125.32	200.60	351.18	225.82	376.66	125.30	850.44	1.40	14.04
	41	188.35	125.35	200.75	350.58	225.68	376.70	125.34	854.03	1.40	14.08
	42	150.69	125.53	200.73	350.54	225.66	301.39	124.96	851.02	1.41	14.02
	43	150.71	125.17	200.45	350.40	225.53	301.42	125.47	853.20	1.41	14.04
	44	150.73	125.37	200.90	351.49	225.18	301.45	125.39	849.41	1.40	14.05
	45	150.74	125.41	200.94	351.52	225.08	301.49	125.43	849.25	1.40	14.03
	46	150.76	125.30	200.40	350.43	225.44	301.52	125.46	851.27	1.41	14.06
	47	188.47	125.58	201.21	350.60	226.00	376.94	124.81	850.30	1.41	14.08
	48	188.49	125.06	200.70	351.67	226.09	376.98	125.12	850.80	1.40	14.05
	49	150.81	125.41	200.07	350.62	225.48	301.62	124.71	847.40	1.41	14.06
	50	150.82	125.51	201.20	351.78	225.55	301.65	125.27	850.42	1.40	14.08
	51	150.84	125.67	200.29	351.36	225.83	301.68	125.14	849.98	1.40	14.02
	52	150.86	125.48	200.31	351.46	226.03	301.71	124.94	853.13	1.40	14.09
	53	150.87	125.30	201.21	351.83	225.32	301.75	125.70	850.77	1.40	14.05
	54	188.61	125.70	200.57	351.86	225.41	377.22	125.18	851.56	1.41	14.05
	55	188.63	125.35	200.99	352.27	225.64	377.26	125.03	850.27	1.40	14.03
	56	150.92	125.51	200.96	351.65	225.94	301.84	125.34	849.41	1.40	14.03
	57	150.94	125.27	200.46	351.81	225.71	301.88	124.99	851.06	1.41	14.09
	58	150.95	125.32	201.12	351.65	226.13	301.91	124.88	851.50	1.40	14.09
	59	150.97	125.70	200.32	350.59	226.44	301.94	125.62	850.89	1.40	14.06
	60	150.99	125.53	200.68	351.60	226.19	301.97	124.65	851.88	1.40	14.07
	61	188.75	125.73	200.43	352.08	225.72	377.51	125.30	850.40	1.40	14.04
	62	188.77	125.35	200.43	351.85	225.39	377.55	125.13	850.36	1.41	14.04
	63	151.04	125.45	201.13	351.82	226.38	302.07	125.08	850.73	1.41	14.07
	64	151.05	125.41	200.98	351.32	225.39	302.10	125.17	850.32	1.40	14.04
	65	151.07	125.49	200.85	351.19	226.26	302.14	125.23	851.13	1.40	14.04
	66	151.08	125.71	201.03	351.24	225.93	302.17	125.57	854.54	1.41	14.04
	67	151.10	125.63	201.10	351.56	225.83	302.20	124.90	853.07	1.41	14.06
	68	188.90	125.72	200.91	352.04	226.16	377.79	125.00	854.11	1.41	14.06
	69	188.92	125.87	200.61	352.05	225.96	377.83	125.50	849.73	1.40	14.06
	70	151.15	125.63	200.83	350.85	226.47	302.30	125.32	850.38	1.41	14.09
	71	151.17	125.87	201.15	351.23	225.99	302.33	125.12	851.38	1.40	14.08
	72	151.18	125.73	201.12	350.87	225.81	302.36	125.46	853.68	1.41	14.07
	73	151.20	125.65	201.35	350.84	226.82	302.39	125.21	851.25	1.41	14.08
	74	151.21	125.50	200.59	351.10	226.63	302.43	125.87	852.33	1.41	14.04
	75	189.04	125.37	201.13	352.09	227.06	378.07	125.52	853.06	1.41	14.06
	76	189.06	125.56	200.90	352.36	226.57	378.12	125.34	849.41	1.41	14.05
	77	151.26	125.84	200.73	351.26	226.62	302.52	125.58	850.29	1.41	14.09
	78	151.28	125.80	201.37	352.27	225.92	302.56	125.41	850.13	1.40	14.10
	79	151.30	125.73	200.83	351.63	225.90	302.59	125.45	851.06	1.41	14.06
	80	151.31	125.53	201.43	351.71	225.66	302.62	124.99	851.92	1.40	14.09
	81	151.33	125.40	201.23	352.08	226.41	302.66	125.67	849.85	1.41	14.05
	82	189.18	125.47	201.07	351.59	227.04	378.36	125.37	851.33	1.40	14.11
	83	189.20	125.44	201.00	352.15	226.32	378.40	125.57	851.62	1.41	14.10
	84	151.38	126.13	201.71	351.96	226.36	302.75	124.89	851.74	1.40	14.09
	85	151.39	125.86	201.41	351.57	226.65	302.79	125.33	854.27	1.41	14.10
	86	151.41	125.89	201.06	351.32	226.00	302.82	125.35	847.54	1.40	14.11
	87	151.43	125.77	200.84	351.64	226.54	302.85	125.51	852.62	1.41	14.05
	88	151.44	125.83	201.86	352.51	227.17	302.88	125.20	851.69	1.41	14.07
	89	189.32	125.77	201.76	352.22	226.53	378.64	125.42	850.56	1.41	14.09
	90	189.34	125.72	201.11	351.83	226.36	378.68	125.62	849.81	1.40	14.14
	91	151.49	125.91	201.25	352.67	226.11	302.98	125.26	854.54	1.41	14.11
	92	151.51	126.01	200.98	352.61	226.84	303.01	125.54	854.51	1.41	14.08
	93	151.52	125.51	201.51	352.20	226.64	303.05	125.51	850.96	1.41	14.15
	94	151.54	125.74	201.25	351.63	226.03	303.08	124.99	853.49	1.40	14.11
	95	151.56	125.48	200.90	352.33	226.81	303.11	125.11	850.71	1.41	14.06
	96	189.46	125.53	201.04	352.14	226.54	378.93	125.12	850.04	1.41	14.09
	97	189.48	125.98	201.33	352.41	226.57	378.97	125.11	853.66	1.41	14.08
	98	151.60	125.92	201.45	352.65	226.46	303.21	125.31	852.89	1.40	14.11
	99	151.62	125.61	201.28	352.17	226.01	303.24	125.18	853.11	1.41	14.10
	100	151.64	125.93	200.94	353.55	226.98	303.27	125.31	852.64	1.41	14.13
	101	151.65	126.00	201.06	351.78	226.63	303.31	125.15	854.16	1.41	14.06
	102	151.67	126.20	201.82	352.81	226.76	303.34	125.46	851.84	1.41	14.11
	103	189.61	126.14	201.01	352.20	226.56	379.21	125.56	851.20	1.41	14.13
	104	189.63	126.06	200.79	352.46	226.88	379.25	125.16	854.49	1.41	14.08
	105	151.72	125.93	201.77	352.21	226.46	303.44	125.05	851.55	1.41	14.11
	106	151.73	125.74	201.81	353.03	226.86	303.47	124.76	850.77	1.41	14.11
	107	151.75	126.03	202.01	352.67	225.95	303.50	125.22	853.46	1.41	14.11
	108	151.77	125.92	201.24	352.32	226.18	303.53	125.30	852.10	1.41	14.11
	109	151.78	125.84	201.37	352.74	226.59	303.57	125.29	853.01	1.41	14.10
	110	189.75	125.65	201.64	351.44	227.43	379.50	125.76	855.24	1.41	14.14
	111	189.77	125.98	201.89	352.72	226.70	379.54	125.23	849.78	1.41	14.08
	112	151.83	126.00	201.85	352.06	225.93	303.66	125.06	852.24	1.41	14.12
	113	151.85	125.73	201.59	352.30	227.02	303.70	125.83	851.26	1.41	14.08
	114	151.87	125.92	201.38	353.27	226.50	303.73	125.56	851.84	1.41	14.11
	115	151.88	125.78	201.87	352.84	226.75	303.76	125.06	849.75	1.41	14.11
	116	151.90	126.13	201.27	352.37	227.11	303.80	125.58	852.44	1.41	14.13
	117	189.89	126.16	201.45	352.83	226.89	379.79	125.34	852.03	1.41	14.11
	118	189.91	125.93	202.13	352.40	226.84	379.83	125.43	849.19	1.41	14.15
	119	151.95	126.10	201.36	353.00	226.26	303.89	125.16	851.51	1.41	14.12
	120	151.96	126.06	201.64	353.08	226.75	303.93	125.66	852.04	1.41	14.10
	121	151.98	125.85	201.91	352.27	227.04	303.96	125.18	852.59	1.41	14.08
	122	152.00	125.92	201.70	353.40	227.65	303.99	125.32	849.68	1.41	14.11
	123	152.01	125.88	201.84	352.80	227.54	304.02	125.41	853.98	1.41	14.10
	124	190.04	126.18	202.25	353.39	227.36	380.07	125.10	852.99	1.41	14.10
	125	190.06	125.85	201.97	352.83	227.32	380.11	124.95	853.76	1.41	14.11
	126	152.06	125.90	201.20	353.10	226.71	304.12	125.63	853.54	1.41	14.10
	127	152.08	126.09	201.60	353.24	226.81	304.15	125.32	853.15	1.41	14.13
	128	152.09	126.45	201.73	353.05	226.91	304.19	124.73	851.66	1.41	14.10
	129	152.11	126.14	201.99	352.69	226.94	304.22	125.64	852.10	1.41	14.09
	130	152.13	125.91	201.87	352.45	226.55	304.25	125.27	851.80	1.41	14.10
	131	190.18	126.07	202.10	353.59	226.92	380.36	125.53	851.64	1.41	14.14
	132	190.20	126.14	201.96	352.70	226.43	380.40	125.47	854.17	1.41	14.15
	133	152.18	126.24	201.89	353.62	226.89	304.35	125.45	854.10	1.41	14.14
	134	152.19	126.37	201.91	352.91	227.10	304.38	125.07	850.49	1.41	14.14
	135	152.21	126.25	202.08	352.90	226.73	304.42	125.87	852.77	1.41	14.12
	136	152.22	126.25	201.34	352.65	227.14	304.45	125.21	854.79	1.41	14.11
	137	152.24	126.52	201.89	353.89	226.77	304.48	125.52	851.80	1.41	14.11
	138	190.32	126.22	202.34	352.26	227.51	380.64	125.31	851.04	1.41	14.12
	139	190.34	126.11	201.80	352.77	227.03	380.68	125.51	854.33	1.41	14.17
	140	152.29	126.29	201.53	352.57	227.27	304.58	125.63	852.51	1.41	14.12
	141	152.31	126.27	202.22	354.03	227.20	304.61	125.64	853.19	1.41	14.16
	142	152.32	126.25	202.10	352.62	227.09	304.65	125.66	851.38	1.41	14.13
	143	152.34	126.04	201.41	353.23	226.92	304.68	126.01	852.27	1.41	14.15
	144	152.36	125.80	201.93	355.09	227.54	304.71	125.55	853.74	1.41	14.14
	145	190.46	125.78	202.01	352.53	226.85	380.93	125.58	852.64	1.41	14.13
	146	190.49	126.29	202.62	353.78	227.30	380.97	125.49	854.61	1.41	14.15
	147	152.40	126.18	201.72	353.14	227.33	304.81	125.56	852.04	1.41	14.14
	148	152.42	126.43	202.37	353.43	227.63	304.84	125.46	855.43	1.41	14.16
	149	152.44	126.28	202.25	354.12	227.56	304.87	125.55	851.38	1.41	14.15
	150	152.45	126.18	201.83	353.34	227.52	304.91	125.72	855.74	1.41	14.14
	151	152.47	126.60	202.14	352.89	227.25	304.94	125.80	852.95	1.41	14.18
	152	190.61	126.29	201.71	353.85	227.18	381.22	125.00	853.88	1.41	14.14
	153	190.63	126.32	201.56	354.15	227.39	381.26	125.35	855.77	1.41	14.09
	154	152.52	126.47	201.39	353.21	227.34	305.04	125.69	853.40	1.41	14.10
	155	152.54	126.13	202.03	353.76	227.52	305.07	125.16	853.44	1.41	14.16
	156	152.55	126.32	201.82	353.92	226.94	305.10	125.60	850.20	1.41	14.17
	157	152.57	126.23	202.28	353.94	227.27	305.14	125.44	854.06	1.41	14.16
	158	152.58	126.42	202.16	352.89	227.45	305.17	125.76	852.72	1.41	14.12
	159	190.75	126.69	202.04	353.59	227.06	381.50	125.45	852.36	1.42	14.15
	160	190.77	126.42	202.37	354.16	227.61	381.54	125.54	853.07	1.41	14.15
	161	152.63	126.48	201.82	353.50	227.40	305.27	125.63	852.48	1.41	14.15
	162	152.65	126.25	202.11	353.71	227.46	305.30	125.89	850.88	1.41	14.17
	163	152.67	126.31	201.83	353.35	227.66	305.33	125.72	853.73	1.42	14.20
	164	152.68	126.51	202.29	355.15	227.14	305.37	125.28	854.50	1.41	14.18
	165	152.70	126.52	202.61	354.82	227.19	305.40	125.49	852.94	1.41	14.17
	166	190.90	126.21	202.39	354.37	227.33	381.79	125.28	854.70	1.42	14.16
	167	190.92	126.34	202.15	353.35	227.50	381.83	125.61	852.60	1.42	14.16
	168	152.75	126.76	202.56	353.78	227.18	305.50	125.87	852.87	1.41	14.15
	169	152.77	126.20	202.47	353.65	227.38	305.53	125.28	855.29	1.42	14.15
	170	152.78	126.55	202.61	354.53	227.19	305.56	125.78	854.86	1.41	14.17
	171	152.80	126.32	202.21	354.06	226.94	305.60	125.22	854.25	1.41	14.18
	172	152.81	126.37	202.23	354.30	227.73	305.63	125.74	855.94	1.41	14.17
	173	191.04	126.23	202.62	353.72	227.56	382.08	125.81	851.55	1.42	14.19
	174	191.06	126.50	202.69	354.43	227.59	382.12	125.27	851.20	1.41	14.16
	175	152.86	126.60	202.32	354.40	228.11	305.73	125.79	853.43	1.42	14.17
	176	152.88	126.57	202.53	354.18	227.38	305.76	125.54	853.57	1.41	14.14
	177	152.90	126.70	201.83	353.59	227.66	305.79	125.18	852.66	1.41	14.18
	178	152.91	126.59	202.18	354.18	227.04	305.83	125.64	852.44	1.42	14.18
	179	152.93	126.49	202.65	354.50	227.55	305.86	125.44	855.63	1.42	14.17
	180	191.18	126.56	202.45	354.09	227.37	382.36	125.59	850.90	1.41	14.17
	181	191.20	126.72	202.30	354.45	228.16	382.41	125.52	853.68	1.41	14.16
	182	152.98	126.41	202.07	353.02	227.74	305.96	125.67	856.44	1.41	14.15
	183	153.00	126.78	202.96	354.52	227.71	305.99	125.91	856.02	1.41	14.21
	184	153.01	126.65	202.44	353.95	227.80	306.02	125.78	853.03	1.41	14.20
	185	153.03	126.49	202.60	354.01	227.71	306.06	125.33	853.81	1.41	14.22
	186	153.04	126.72	202.59	354.54	228.16	306.09	125.52	853.20	1.41	14.17
	187	191.33	126.46	202.70	354.81	228.28	382.65	125.46	851.08	1.41	14.19
	188	191.35	126.65	202.42	353.67	227.37	382.69	125.63	851.84	1.41	14.21
	189	153.09	126.45	202.48	354.06	228.20	306.19	125.66	855.33	1.41	14.15
	190	153.11	126.75	202.44	355.50	228.57	306.22	125.64	854.91	1.41	14.16
	191	153.13	127.11	202.26	354.09	228.04	306.25	125.89	853.82	1.42	14.14
	192	153.14	126.88	202.46	354.62	227.85	306.29	124.88	852.92	1.41	14.20
	193	153.16	126.43	202.80	354.58	228.23	306.32	126.03	853.06	1.41	14.21
	194	191.47	126.41	202.51	354.48	228.11	382.94	125.87	854.43	1.41	14.15
	195	191.49	126.32	202.34	354.65	227.57	382.98	125.91	856.86	1.41	14.21
	196	153.21	126.93	202.69	354.78	228.20	306.42	125.59	855.84	1.41	14.17
	197	153.23	126.56	202.76	354.26	227.82	306.45	125.45	853.59	1.42	14.17
